station_id,hour_bucket,session_count,total_kwh,total_revenue_inr,avg_duration_hours,hour,day_of_week,is_weekend
2-39-123-23,2018-10-03 20:00:00,1,0.0,0.0,0.0,20,2,0
2-39-123-23,2018-10-04 01:00:00,1,0.0,0.0,0.0,1,3,0
2-39-123-23,2018-10-04 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-123-23,2018-10-05 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-123-23,2018-10-05 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-123-23,2018-10-06 15:00:00,1,0.0,0.0,0.0,15,5,1
2-39-123-23,2018-10-06 19:00:00,1,0.0,0.0,0.0,19,5,1
2-39-123-23,2018-10-06 23:00:00,1,0.0,0.0,0.0,23,5,1
2-39-123-23,2018-10-07 00:00:00,1,0.0,0.0,0.0,0,6,1
2-39-123-23,2018-10-07 06:00:00,1,0.0,0.0,0.0,6,6,1
2-39-123-23,2018-10-07 15:00:00,1,0.0,0.0,0.0,15,6,1
2-39-123-23,2018-10-08 00:00:00,1,0.0,0.0,0.0,0,0,0
2-39-123-23,2018-10-08 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-123-23,2018-10-08 22:00:00,1,0.0,0.0,0.0,22,0,0
2-39-123-23,2018-10-09 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-123-23,2018-10-09 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-23,2018-10-09 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-123-23,2018-10-10 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-123-23,2018-10-10 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-123-23,2018-10-10 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-23,2018-10-10 19:00:00,1,0.0,0.0,0.0,19,2,0
2-39-123-23,2018-10-11 00:00:00,1,0.0,0.0,0.0,0,3,0
2-39-123-23,2018-10-11 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-23,2018-10-12 01:00:00,1,0.0,0.0,0.0,1,4,0
2-39-123-23,2018-10-12 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-23,2018-10-13 15:00:00,1,0.0,0.0,0.0,15,5,1
2-39-123-23,2018-10-13 22:00:00,1,0.0,0.0,0.0,22,5,1
2-39-123-23,2018-10-14 15:00:00,1,0.0,0.0,0.0,15,6,1
2-39-123-23,2018-10-15 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-123-23,2018-10-16 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-123-23,2018-10-16 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-123-23,2018-10-17 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-123-23,2018-10-18 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-23,2018-10-18 23:00:00,1,0.0,0.0,0.0,23,3,0
2-39-123-23,2018-10-19 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-123-23,2018-10-20 00:00:00,1,0.0,0.0,0.0,0,5,1
2-39-123-23,2018-10-20 02:00:00,1,0.0,0.0,0.0,2,5,1
2-39-123-23,2018-10-21 12:00:00,1,0.0,0.0,0.0,12,6,1
2-39-123-23,2018-10-21 17:00:00,1,0.0,0.0,0.0,17,6,1
2-39-123-23,2018-10-22 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-23,2018-10-22 23:00:00,1,0.0,0.0,0.0,23,0,0
2-39-123-23,2018-10-23 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-23,2018-10-23 23:00:00,1,0.0,0.0,0.0,23,1,0
2-39-123-23,2018-10-24 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-23,2018-10-25 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-123-23,2018-10-25 23:00:00,1,0.0,0.0,0.0,23,3,0
2-39-123-23,2018-10-26 02:00:00,1,0.0,0.0,0.0,2,4,0
2-39-123-23,2018-10-26 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-123-23,2018-10-26 22:00:00,1,0.0,0.0,0.0,22,4,0
2-39-123-23,2018-10-27 01:00:00,1,0.0,0.0,0.0,1,5,1
2-39-123-23,2018-10-27 19:00:00,1,0.0,0.0,0.0,19,5,1
2-39-123-23,2018-10-28 01:00:00,1,0.0,0.0,0.0,1,6,1
2-39-123-23,2018-10-28 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-123-23,2018-10-29 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-23,2018-10-30 01:00:00,1,0.0,0.0,0.0,1,1,0
2-39-123-23,2018-10-30 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-23,2018-10-31 00:00:00,2,0.0,0.0,0.0,0,2,0
2-39-123-23,2018-10-31 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-123-23,2018-10-31 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-23,2018-10-31 23:00:00,1,0.0,0.0,0.0,23,2,0
2-39-123-23,2018-11-01 04:00:00,1,0.0,0.0,0.0,4,3,0
2-39-123-23,2018-11-01 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-23,2018-11-02 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-23,2018-11-02 20:00:00,1,0.0,0.0,0.0,20,4,0
2-39-123-23,2018-11-05 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-123-23,2018-11-06 06:00:00,1,0.0,0.0,0.0,6,1,0
2-39-123-23,2018-11-06 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-123-23,2018-11-07 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-23,2018-11-08 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-23,2018-11-09 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-23,2018-11-09 23:00:00,1,0.0,0.0,0.0,23,4,0
2-39-123-23,2018-11-10 17:00:00,1,0.0,0.0,0.0,17,5,1
2-39-123-23,2018-11-12 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-123-23,2018-11-13 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-23,2018-11-14 00:00:00,1,0.0,0.0,0.0,0,2,0
2-39-123-23,2018-11-14 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-23,2018-11-15 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-23,2018-11-16 01:00:00,1,0.0,0.0,0.0,1,4,0
2-39-123-23,2018-11-16 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-23,2018-11-17 00:00:00,1,0.0,0.0,0.0,0,5,1
2-39-123-23,2018-11-18 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-123-23,2018-11-19 00:00:00,1,0.0,0.0,0.0,0,0,0
2-39-123-23,2018-11-19 19:00:00,1,0.0,0.0,0.0,19,0,0
2-39-123-23,2018-11-20 18:00:00,1,0.0,0.0,0.0,18,1,0
2-39-123-23,2018-11-20 20:00:00,1,0.0,0.0,0.0,20,1,0
2-39-123-23,2018-11-21 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-23,2018-11-25 17:00:00,1,0.0,0.0,0.0,17,6,1
2-39-123-23,2018-11-26 18:00:00,1,0.0,0.0,0.0,18,0,0
2-39-123-23,2018-11-27 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-23,2018-11-28 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-23,2018-11-29 00:00:00,1,0.0,0.0,0.0,0,3,0
2-39-123-23,2018-11-29 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-23,2018-11-30 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-23,2018-11-30 22:00:00,1,0.0,0.0,0.0,22,4,0
2-39-123-23,2018-12-02 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-123-23,2018-12-03 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-123-23,2018-12-04 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-123-23,2018-12-05 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-23,2018-12-06 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-23,2018-12-07 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-23,2018-12-07 20:00:00,1,0.0,0.0,0.0,20,4,0
2-39-123-23,2018-12-09 05:00:00,1,0.0,0.0,0.0,5,6,1
2-39-123-23,2018-12-09 20:00:00,1,0.0,0.0,0.0,20,6,1
2-39-123-23,2018-12-10 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-123-23,2018-12-11 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-23,2018-12-12 00:00:00,1,0.0,0.0,0.0,0,2,0
2-39-123-23,2018-12-12 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-23,2018-12-12 21:00:00,1,0.0,0.0,0.0,21,2,0
2-39-123-23,2018-12-13 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-23,2018-12-13 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-123-23,2018-12-14 10:00:00,1,0.0,0.0,0.0,10,4,0
2-39-123-23,2018-12-14 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-23,2018-12-15 19:00:00,1,0.0,0.0,0.0,19,5,1
2-39-123-557,2018-04-25 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-04-26 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-123-557,2018-04-27 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-557,2018-04-30 21:00:00,1,0.0,0.0,0.0,21,0,0
2-39-123-557,2018-05-01 19:00:00,1,0.0,0.0,0.0,19,1,0
2-39-123-557,2018-05-03 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-557,2018-05-03 19:00:00,1,0.0,0.0,0.0,19,3,0
2-39-123-557,2018-05-04 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-557,2018-05-07 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-123-557,2018-05-08 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-557,2018-05-09 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-05-10 18:00:00,1,0.0,0.0,0.0,18,3,0
2-39-123-557,2018-05-11 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-05-13 01:00:00,1,0.0,0.0,0.0,1,6,1
2-39-123-557,2018-05-14 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-557,2018-05-15 19:00:00,1,0.0,0.0,0.0,19,1,0
2-39-123-557,2018-05-16 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-05-17 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-05-18 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-557,2018-05-21 17:00:00,1,0.0,0.0,0.0,17,0,0
2-39-123-557,2018-05-21 19:00:00,1,0.0,0.0,0.0,19,0,0
2-39-123-557,2018-05-22 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-557,2018-05-23 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-123-557,2018-05-23 11:00:00,1,0.0,0.0,0.0,11,2,0
2-39-123-557,2018-05-23 19:00:00,1,0.0,0.0,0.0,19,2,0
2-39-123-557,2018-05-24 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-05-25 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-05-25 18:00:00,1,0.0,0.0,0.0,18,4,0
2-39-123-557,2018-05-29 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-123-557,2018-05-30 12:00:00,1,0.0,0.0,0.0,12,2,0
2-39-123-557,2018-05-30 22:00:00,1,0.0,0.0,0.0,22,2,0
2-39-123-557,2018-05-31 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-06-01 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-06-03 04:00:00,1,0.0,0.0,0.0,4,6,1
2-39-123-557,2018-06-05 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-06-06 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-06-07 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-06-08 18:00:00,1,0.0,0.0,0.0,18,4,0
2-39-123-557,2018-06-08 21:00:00,1,0.0,0.0,0.0,21,4,0
2-39-123-557,2018-06-11 17:00:00,1,0.0,0.0,0.0,17,0,0
2-39-123-557,2018-06-12 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-123-557,2018-06-13 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-06-14 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-123-557,2018-06-15 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-06-18 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-557,2018-06-20 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-06-21 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-123-557,2018-06-25 19:00:00,1,0.0,0.0,0.0,19,0,0
2-39-123-557,2018-06-26 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-123-557,2018-06-27 18:00:00,1,0.0,0.0,0.0,18,2,0
2-39-123-557,2018-06-27 19:00:00,1,0.0,0.0,0.0,19,2,0
2-39-123-557,2018-06-28 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-123-557,2018-07-04 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-123-557,2018-07-05 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-123-557,2018-07-06 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-557,2018-07-09 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-123-557,2018-07-10 18:00:00,1,0.0,0.0,0.0,18,1,0
2-39-123-557,2018-07-11 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-07-12 00:00:00,1,0.0,0.0,0.0,0,3,0
2-39-123-557,2018-07-12 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-123-557,2018-07-13 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-557,2018-07-14 01:00:00,1,0.0,0.0,0.0,1,5,1
2-39-123-557,2018-07-14 03:00:00,1,0.0,0.0,0.0,3,5,1
2-39-123-557,2018-07-15 22:00:00,1,0.0,0.0,0.0,22,6,1
2-39-123-557,2018-07-16 01:00:00,1,0.0,0.0,0.0,1,0,0
2-39-123-557,2018-07-16 19:00:00,1,0.0,0.0,0.0,19,0,0
2-39-123-557,2018-07-17 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-123-557,2018-07-18 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-07-19 00:00:00,1,0.0,0.0,0.0,0,3,0
2-39-123-557,2018-07-19 18:00:00,1,0.0,0.0,0.0,18,3,0
2-39-123-557,2018-07-20 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-557,2018-07-23 17:00:00,1,0.0,0.0,0.0,17,0,0
2-39-123-557,2018-07-24 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-07-25 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-07-26 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-07-26 19:00:00,1,0.0,0.0,0.0,19,3,0
2-39-123-557,2018-07-27 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-557,2018-07-27 19:00:00,1,0.0,0.0,0.0,19,4,0
2-39-123-557,2018-07-27 20:00:00,1,0.0,0.0,0.0,20,4,0
2-39-123-557,2018-07-30 19:00:00,1,0.0,0.0,0.0,19,0,0
2-39-123-557,2018-07-31 18:00:00,1,0.0,0.0,0.0,18,1,0
2-39-123-557,2018-08-01 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-08-02 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-557,2018-08-03 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-08-05 20:00:00,1,0.0,0.0,0.0,20,6,1
2-39-123-557,2018-08-06 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-123-557,2018-08-07 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-08-07 18:00:00,1,0.0,0.0,0.0,18,1,0
2-39-123-557,2018-08-08 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-08-09 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-123-557,2018-08-13 17:00:00,1,0.0,0.0,0.0,17,0,0
2-39-123-557,2018-08-13 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-123-557,2018-08-14 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-08-15 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-08-16 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-557,2018-08-17 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-557,2018-08-20 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-123-557,2018-08-21 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-08-22 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-08-23 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-08-24 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-08-27 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-123-557,2018-08-28 01:00:00,1,0.0,0.0,0.0,1,1,0
2-39-123-557,2018-08-28 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-557,2018-08-29 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-08-30 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-557,2018-08-31 13:00:00,1,0.0,0.0,0.0,13,4,0
2-39-123-557,2018-08-31 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-557,2018-09-01 20:00:00,1,0.0,0.0,0.0,20,5,1
2-39-123-557,2018-09-04 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-09-05 02:00:00,1,0.0,0.0,0.0,2,2,0
2-39-123-557,2018-09-05 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-09-06 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-09-07 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-557,2018-09-10 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-123-557,2018-09-11 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-123-557,2018-09-11 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-09-12 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-09-13 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-557,2018-09-14 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-09-14 18:00:00,1,0.0,0.0,0.0,18,4,0
2-39-123-557,2018-09-14 21:00:00,1,0.0,0.0,0.0,21,4,0
2-39-123-557,2018-09-16 23:00:00,1,0.0,0.0,0.0,23,6,1
2-39-123-557,2018-09-17 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-557,2018-09-17 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-123-557,2018-09-18 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-557,2018-09-19 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-09-20 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-09-21 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-557,2018-09-22 17:00:00,1,0.0,0.0,0.0,17,5,1
2-39-123-557,2018-09-24 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-557,2018-09-25 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-09-26 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-09-27 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-09-28 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-123-557,2018-09-29 21:00:00,1,0.0,0.0,0.0,21,5,1
2-39-123-557,2018-10-01 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-557,2018-10-02 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-557,2018-10-03 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-123-557,2018-10-04 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-557,2018-10-05 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-123-557,2018-10-05 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-10-08 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-123-557,2018-10-09 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-557,2018-10-10 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-10-10 19:00:00,1,0.0,0.0,0.0,19,2,0
2-39-123-557,2018-10-11 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-10-12 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-10-12 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-557,2018-10-13 22:00:00,1,0.0,0.0,0.0,22,5,1
2-39-123-557,2018-10-14 18:00:00,1,0.0,0.0,0.0,18,6,1
2-39-123-557,2018-10-15 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-557,2018-10-16 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-10-17 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-123-557,2018-10-18 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-123-557,2018-10-19 03:00:00,1,0.0,0.0,0.0,3,4,0
2-39-123-557,2018-10-19 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-10-20 03:00:00,1,0.0,0.0,0.0,3,5,1
2-39-123-557,2018-10-20 21:00:00,1,0.0,0.0,0.0,21,5,1
2-39-123-557,2018-10-22 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-557,2018-10-23 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-10-24 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-123-557,2018-10-25 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-10-26 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-123-557,2018-10-26 19:00:00,1,0.0,0.0,0.0,19,4,0
2-39-123-557,2018-10-26 22:00:00,1,0.0,0.0,0.0,22,4,0
2-39-123-557,2018-10-29 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-123-557,2018-10-30 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-123-557,2018-10-31 00:00:00,1,0.0,0.0,0.0,0,2,0
2-39-123-557,2018-10-31 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-123-557,2018-10-31 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-123-557,2018-11-01 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-11-02 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-557,2018-11-06 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-123-557,2018-11-07 21:00:00,1,0.0,0.0,0.0,21,2,0
2-39-123-557,2018-11-08 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-123-557,2018-11-09 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-123-557,2018-11-12 22:00:00,1,0.0,0.0,0.0,22,0,0
2-39-123-557,2018-11-13 18:00:00,1,0.0,0.0,0.0,18,1,0
2-39-123-557,2018-11-13 22:00:00,1,0.0,0.0,0.0,22,1,0
2-39-123-557,2018-11-14 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-123-557,2018-11-15 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-123-557,2018-11-19 19:00:00,1,0.0,0.0,0.0,19,0,0
2-39-123-557,2018-11-20 20:00:00,1,0.0,0.0,0.0,20,1,0
2-39-123-557,2018-11-21 18:00:00,1,0.0,0.0,0.0,18,2,0
2-39-123-557,2018-11-25 18:00:00,1,0.0,0.0,0.0,18,6,1
2-39-123-557,2018-11-26 19:00:00,1,0.0,0.0,0.0,19,0,0
2-39-123-557,2018-11-27 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-123-557,2018-11-28 18:00:00,1,0.0,0.0,0.0,18,2,0
2-39-123-557,2018-11-29 21:00:00,1,0.0,0.0,0.0,21,3,0
2-39-123-557,2018-12-05 20:00:00,1,0.0,0.0,0.0,20,2,0
2-39-123-557,2018-12-06 05:00:00,1,0.0,0.0,0.0,5,3,0
2-39-123-557,2018-12-07 18:00:00,1,0.0,0.0,0.0,18,4,0
2-39-123-557,2018-12-11 18:00:00,1,0.0,0.0,0.0,18,1,0
2-39-123-557,2018-12-13 18:00:00,1,0.0,0.0,0.0,18,3,0
2-39-123-557,2018-12-14 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-124-22,2018-04-25 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-124-22,2018-04-26 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-124-22,2018-04-28 00:00:00,1,0.0,0.0,0.0,0,5,1
2-39-124-22,2018-04-28 13:00:00,1,0.0,0.0,0.0,13,5,1
2-39-124-22,2018-04-29 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-124-22,2018-04-30 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-124-22,2018-05-01 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-124-22,2018-05-02 22:00:00,1,0.0,0.0,0.0,22,2,0
2-39-124-22,2018-05-03 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-124-22,2018-05-04 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-124-22,2018-05-07 01:00:00,1,0.0,0.0,0.0,1,0,0
2-39-124-22,2018-05-07 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-124-22,2018-05-09 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-124-22,2018-05-10 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-124-22,2018-05-11 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-124-22,2018-05-12 20:00:00,1,0.0,0.0,0.0,20,5,1
2-39-124-22,2018-05-14 00:00:00,1,0.0,0.0,0.0,0,0,0
2-39-124-22,2018-05-14 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-124-22,2018-05-14 23:00:00,1,0.0,0.0,0.0,23,0,0
2-39-124-22,2018-05-15 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-124-22,2018-05-16 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-124-22,2018-05-17 01:00:00,1,0.0,0.0,0.0,1,3,0
2-39-124-22,2018-05-17 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-124-22,2018-05-17 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-124-22,2018-05-18 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-124-22,2018-05-19 01:00:00,1,0.0,0.0,0.0,1,5,1
2-39-124-22,2018-05-19 03:00:00,1,0.0,0.0,0.0,3,5,1
2-39-124-22,2018-05-20 12:00:00,1,0.0,0.0,0.0,12,6,1
2-39-124-22,2018-05-20 18:00:00,1,0.0,0.0,0.0,18,6,1
2-39-124-22,2018-05-20 23:00:00,1,0.0,0.0,0.0,23,6,1
2-39-124-22,2018-05-21 17:00:00,1,0.0,0.0,0.0,17,0,0
